user_id,Generalmerchandise,Grocery,Petsupplies,Restaurant,Retailstore
11448,0,0,0,1,0
11450,0,0,0,8,8
11452,1,6,0,6,0
11453,0,0,0,5,0
11454,0,0,0,1,0
11455,0,0,0,2,0
11456,0,0,0,2,0
11457,0,0,0,4,0
11459,0,0,0,1,0
11460,1,3,0,3,0
11461,0,0,0,3,3
11462,0,0,0,1,0
11463,0,0,0,9,9
11464,0,0,0,1,0
11465,0,0,0,1,0
11466,0,0,0,8,8
11468,0,0,0,5,0
11470,0,0,0,1,0
11471,0,0,0,3,0
11476,0,0,0,1,0
11478,0,0,0,1,0
11481,0,0,0,9,9
11486,0,0,0,2,0
11488,0,0,0,2,0
11489,0,0,0,18,18
11490,1,3,0,3,0
11491,0,0,0,2,0
11493,0,0,0,2,0
11494,0,0,0,3,0
11495,0,0,0,1,0
11497,0,0,0,5,0
11498,0,0,0,4,0
11499,0,0,0,4,0
11500,0,0,0,1,0
11501,0,0,0,4,0
11503,0,0,0,5,0
11504,0,0,0,1,0
11505,0,0,0,3,3
11507,0,0,0,1,0
11508,0,0,0,2,0
11511,0,0,0,1,0
11512,0,0,0,10,10
11513,0,0,0,4,0
11514,0,0,0,2,0
11518,0,0,0,1,0
11521,0,0,0,3,0
11523,1,7,0,7,0
11527,0,0,0,1,0
11528,1,4,0,4,0
11530,0,0,0,3,0
11532,0,0,0,1,0
11533,0,0,0,2,0
11535,0,17,1,17,0
11539,0,0,0,5,0
11540,0,0,0,1,0
11541,0,0,0,22,22
11542,0,0,0,1,0
11543,0,0,0,4,0
11544,0,0,0,1,0
11545,0,0,0,1,0
11547,0,0,0,4,0
11548,0,0,0,13,13
11551,0,0,0,1,0
11556,0,0,0,3,3
11557,1,3,0,3,0
11559,0,0,0,1,0
11560,0,0,0,4,4
11562,0,0,0,4,0
11563,0,0,0,1,0
11564,0,0,0,8,8
11568,0,0,0,2,0
11569,0,0,0,1,0
11572,0,0,0,1,0
11573,1,4,0,4,0
11575,1,3,0,3,0
11576,0,0,0,4,0
11578,0,0,0,5,0
11580,1,3,0,3,0
11581,0,0,0,3,0
11582,0,0,0,1,0
11584,0,0,0,1,0
11585,0,0,0,2,0
11588,0,0,0,4,0
11591,0,0,0,1,0
11592,0,0,0,9,9
11593,0,0,0,3,3
11596,0,0,0,1,0
11598,1,8,0,8,0
11600,1,6,0,6,0
11601,0,0,0,3,0
11604,0,0,0,4,4
11606,0,0,0,3,0
11611,0,0,0,1,0
11613,0,0,0,1,0
11614,1,4,0,4,0
11617,0,0,0,1,0
11618,0,0,0,1,0
11621,0,15,1,15,0
11622,0,0,0,2,0
11626,1,5,0,5,0
11628,0,0,0,13,13
11629,0,0,0,4,0
11630,0,0,0,1,0
11632,0,0,0,1,0
11633,0,0,0,1,0
11635,0,0,0,1,0
11638,0,0,0,3,0
11641,0,0,0,1,0
11642,0,0,0,4,0
11645,0,0,0,1,0
11647,0,0,0,1,0
11649,0,0,0,2,0
11652,0,0,0,2,0
11653,0,0,0,1,0
11655,0,0,0,1,0
11658,0,0,0,3,0
11662,0,0,0,1,0
11663,1,11,0,11,0
11668,0,0,0,7,7
11670,0,0,0,3,0
11671,0,0,0,1,0
11673,1,3,0,3,0
11677,0,0,0,2,0
11679,0,0,0,13,13
11683,0,0,0,1,0
11684,0,0,0,2,0
11687,0,0,0,1,0
11688,0,0,0,1,0
11691,0,0,0,2,0
11694,1,3,0,3,0
11696,1,4,0,4,0
11697,0,0,0,1,0
11698,0,0,0,2,0
11699,0,0,0,4,4
11707,0,0,0,2,0
11710,0,0,0,2,0
11712,0,0,0,5,0
11714,0,0,0,1,0
11715,0,0,0,5,0
11717,1,3,0,3,0
11719,0,0,0,3,0
11721,1,11,0,11,0
11724,0,0,0,2,0
11725,0,0,0,1,0
11726,0,0,0,1,0
11730,0,0,0,4,4
11733,0,0,0,1,0
11735,0,0,0,14,14
11736,1,6,0,6,0
11737,0,0,0,1,0
11739,0,0,0,1,0
11741,0,0,0,1,0
11742,0,0,0,1,0
11743,0,0,0,9,9
11744,0,0,0,1,0
11745,0,0,0,4,0
11746,0,0,0,1,0
11747,0,0,0,2,0
11748,0,0,0,1,0
11751,0,0,0,2,0
11752,0,0,0,1,0
11754,0,0,0,1,0
11755,0,0,0,1,0
11758,0,0,0,1,0
11759,0,0,0,2,0
11760,0,0,0,3,0
11762,0,0,0,1,0
11763,0,23,1,23,0
11764,0,0,0,1,0
11766,0,0,0,4,0
11768,0,0,0,4,0
11769,0,0,0,5,5
11774,0,0,0,2,0
11775,0,19,1,19,0
11777,0,0,0,2,0
11778,0,0,0,1,0
11781,0,0,0,1,0
11782,0,0,0,3,0
11783,1,4,0,4,0
11784,0,0,0,1,0
11786,0,0,0,1,0
11787,1,6,0,6,0
11788,0,0,0,5,5
11790,0,0,0,4,0
11791,0,0,0,1,0
11792,1,3,0,3,0
11793,0,0,0,2,0
11794,0,0,0,5,0
11795,0,0,0,5,0
11796,1,11,0,11,0
11797,0,0,0,2,0
11798,0,0,0,3,3
11800,0,0,0,3,0
11803,0,0,0,9,9
11804,0,0,0,1,0
11805,0,0,0,5,0
11806,0,0,0,4,0
11807,0,0,0,3,3
11808,0,0,0,1,0
11810,0,0,0,3,3
11813,0,0,0,1,0
11815,0,0,0,1,0
11818,0,0,0,1,0
11819,0,0,0,3,0
11821,0,0,0,1,0
11822,0,0,0,1,0
11824,0,0,0,2,0
11827,0,0,0,5,5
11830,0,0,0,15,15
11832,0,0,0,1,0
11833,0,0,0,1,0
11835,0,0,0,1,0
11841,1,3,0,3,0
11843,0,0,0,5,0
11844,0,0,0,1,0
11846,0,0,0,5,0
11847,0,0,0,1,0
11849,0,0,0,9,9
11851,0,0,0,3,3
11854,0,0,0,1,0
11855,0,0,0,1,0
11859,0,0,0,1,0
11861,0,0,0,2,0
11869,0,18,1,18,0
11870,0,0,0,1,0
11872,0,19,1,19,0
11873,0,0,0,1,0
11874,0,15,1,15,0
11875,0,0,0,1,0
11876,0,0,0,4,4
11877,0,0,0,1,0
11882,1,5,0,5,0
11883,0,0,0,1,0
11884,0,0,0,1,0
11885,0,0,0,1,0
11886,0,0,0,4,0
11887,0,0,0,2,0
11888,0,0,0,4,4
11889,0,0,0,1,0
11892,0,0,0,4,0
11893,0,0,0,1,0
11896,0,0,0,12,12
11899,0,0,0,1,0
11903,0,0,0,1,0
11904,0,0,0,3,0
11907,0,0,0,5,5
11908,0,0,0,4,0
11909,1,10,0,10,0
11913,0,0,0,4,0
11914,0,0,0,1,0
11915,0,0,0,4,0
11917,1,5,0,5,0
11918,0,0,0,1,0
11919,0,0,0,1,0
11922,0,0,0,1,0
11924,0,0,0,9,9
11925,0,0,0,3,3
11929,1,3,0,3,0
11930,0,0,0,1,0
11931,0,15,1,15,0
11932,1,5,0,5,0
11935,0,0,0,1,0
11937,0,0,0,2,0
11938,0,0,0,2,0
11939,0,59,1,59,0
11940,1,4,0,4,0
11941,0,0,0,3,3
11943,0,0,0,1,0
11944,0,0,0,2,0
11946,0,0,0,1,0
11947,0,0,0,1,0
11948,1,5,0,5,0
11949,0,0,0,1,0
11951,0,0,0,1,0
11953,0,0,0,22,22
11955,0,0,0,1,0
11956,0,0,0,1,0
11958,0,0,0,4,0
11959,0,0,0,5,0
11961,0,0,0,4,4
11964,0,0,0,1,0
11966,0,0,0,4,4
11967,1,5,0,5,0
11969,0,0,0,3,3
11970,1,3,0,3,0
11972,0,0,0,3,3
11973,0,0,0,2,0
11974,0,0,0,4,0
11975,0,0,0,4,0
11976,0,0,0,32,32
11977,0,0,0,3,0
11983,0,0,0,4,0
11984,0,0,0,5,0
11985,0,18,1,18,0
11986,0,0,0,3,0
11987,1,7,0,7,0
11988,0,0,0,1,0
11989,1,3,0,3,0
11990,0,0,0,2,0
11991,0,0,0,15,15
11992,0,0,0,1,0
11993,0,0,0,7,7
11996,0,0,0,4,0
12006,0,0,0,10,10
12009,0,0,0,4,4
12010,0,0,0,3,3
12013,1,4,0,4,0
12014,1,3,0,3,0
12016,0,0,0,1,0
12019,0,0,0,1,0
12020,0,0,0,5,0
12021,0,0,0,2,0
12024,0,0,0,1,0
12025,0,0,0,3,3
12026,0,0,0,3,0
12029,0,0,0,21,21
12030,0,0,0,3,0
12033,0,0,0,2,0
12035,0,0,0,1,0
12036,0,0,0,3,0
12037,0,0,0,3,0
12039,0,22,1,22,0
12041,0,0,0,1,0
12042,1,3,0,3,0
12044,0,0,0,1,0
12045,0,0,0,4,0
12046,0,0,0,1,0
12049,1,6,0,6,0
12051,0,0,0,5,5
12052,1,5,0,5,0
12053,0,0,0,2,0
12054,0,0,0,1,0
12055,1,4,0,4,0
12056,0,0,0,3,3
12057,1,4,0,4,0
12058,0,0,0,7,7
12060,0,0,0,3,0
12061,1,5,0,5,0
12062,0,0,0,1,0
12063,0,0,0,3,3
12064,0,0,0,3,0
12066,0,0,0,2,0
12067,0,0,0,6,6
12068,0,0,0,1,0
12069,1,6,0,6,0
12070,1,3,0,3,0
12071,0,0,0,5,0
12073,1,7,0,7,0
12074,0,0,0,1,0
12078,0,0,0,2,0
12080,0,0,0,2,0
12081,0,0,0,1,0
12086,0,0,0,3,0
12087,0,0,0,1,0
12089,0,0,0,2,0
12091,0,0,0,2,0
12092,0,0,0,1,0
12093,0,0,0,1,0
12094,0,0,0,1,0
12095,1,12,0,12,0
12096,1,3,0,3,0
12098,0,0,0,4,0
12100,0,0,0,4,0
12101,0,0,0,1,0
12102,0,0,0,3,3
12103,0,0,0,1,0
12104,0,0,0,1,0
12105,1,5,0,5,0
12106,0,0,0,1,0
12109,0,0,0,3,0
12110,1,3,0,3,0
12111,0,0,0,2,0
12112,0,0,0,1,0
12117,1,7,0,7,0
12118,1,11,0,11,0
12120,0,0,0,1,0
12121,1,13,0,13,0
12122,0,0,0,4,4
12123,0,0,0,1,0
12124,0,0,0,1,0
12126,0,0,0,1,0
12127,0,0,0,1,0
12128,0,0,0,2,0
12131,0,0,0,14,14
12133,0,0,0,1,0
12135,0,0,0,1,0
12136,0,0,0,18,18
12137,0,0,0,5,0
12138,0,0,0,2,0
12140,1,9,0,9,0
12141,0,0,0,4,0
12142,0,0,0,1,0
12143,0,0,0,1,0
12145,1,5,0,5,0
12148,0,0,0,1,0
12149,0,0,0,3,3
12151,0,0,0,1,0
12153,0,0,0,3,0
12154,0,0,0,3,0
12158,0,19,1,19,0
12161,0,0,0,1,0
12162,0,0,0,1,0
12164,0,0,0,1,0
12165,0,0,0,1,0
12166,0,0,0,1,0
12167,0,0,0,1,0
12169,0,0,0,5,0
12177,0,0,0,5,5
12178,0,0,0,6,6
12181,0,0,0,1,0
12182,1,3,0,3,0
12183,0,0,0,5,0
12184,0,0,0,1,0
12186,0,0,0,3,0
12187,0,0,0,2,0
12188,0,0,0,3,0
12195,0,0,0,2,0
12196,0,0,0,2,0
12197,0,0,0,1,0
12201,0,0,0,1,0
12204,0,0,0,13,13
12207,0,0,0,2,0
12210,0,0,0,5,0
12213,0,0,0,1,0
12215,0,0,0,4,0
12216,0,0,0,5,0
12219,0,0,0,3,0
12220,0,0,0,1,0
12222,0,0,0,1,0
12227,0,0,0,1,0
12229,0,0,0,1,0
12230,0,0,0,1,0
12231,0,0,0,1,0
12243,0,0,0,3,0
12244,0,0,0,17,17
12252,0,0,0,3,0
12258,0,0,0,2,0
12259,0,0,0,2,0
12263,0,0,0,3,0
12264,0,0,0,3,0
12267,0,0,0,1,0
12268,1,6,0,6,0
12269,0,0,0,5,0
12271,0,0,0,2,0
12273,0,0,0,5,0
12274,0,0,0,5,5
12276,0,0,0,3,0
12277,0,0,0,1,0
12279,0,0,0,1,0
12283,0,0,0,3,0
12284,1,5,0,5,0
12289,0,0,0,1,0
12290,0,0,0,3,0
12291,0,0,0,6,6
12292,0,0,0,2,0
12293,1,4,0,4,0
12296,0,0,0,3,3
12297,0,0,0,2,0
12298,0,0,0,1,0
12299,0,0,0,4,0
12300,0,0,0,7,7
12301,0,0,0,4,4
12302,0,0,0,3,3
12308,0,16,1,16,0
12309,0,0,0,2,0
12311,0,0,0,2,0
12312,1,10,0,10,0
12315,0,0,0,1,0
12316,0,0,0,3,0
12318,0,0,0,3,0
12320,0,0,0,1,0
12323,0,0,0,1,0
12325,0,0,0,3,0
12328,0,0,0,5,5
12334,0,0,0,8,8
12335,0,0,0,1,0
12336,0,0,0,1,0
12337,0,0,0,1,0
12340,0,0,0,1,0
12341,0,0,0,2,0
12342,0,0,0,2,0
12343,0,0,0,1,0
12346,0,0,0,1,0
12347,0,0,0,3,3
12350,0,0,0,1,0
12351,0,0,0,3,0
12352,0,0,0,2,0
12357,0,0,0,3,0
12358,0,0,0,4,4
12359,0,0,0,4,4
12360,0,0,0,1,0
12362,0,0,0,1,0
12364,0,0,0,5,0
12365,0,0,0,2,0
12366,0,0,0,2,0
12367,0,0,0,1,0
12372,0,0,0,1,0
12373,0,0,0,4,4
12375,0,0,0,6,6
12376,0,0,0,2,0
12377,1,3,0,3,0
12378,1,7,0,7,0
12381,1,11,0,11,0
12382,0,0,0,1,0
12383,0,0,0,3,3
12385,0,0,0,3,0
12389,0,0,0,1,0
12390,0,0,0,1,0
12391,0,0,0,1,0
12393,0,0,0,1,0
12394,0,0,0,1,0
12395,0,0,0,1,0
12396,0,0,0,17,17
12397,0,0,0,1,0
12398,0,0,0,3,0
12399,0,0,0,2,0
12401,0,0,0,2,0
12403,0,0,0,3,0
12405,0,0,0,1,0
12407,0,0,0,3,0
12408,0,0,0,1,0
12409,0,0,0,2,0
12410,1,11,0,11,0
12411,0,0,0,1,0
12412,0,0,0,3,0
12415,0,0,0,2,0
12418,1,5,0,5,0
12419,0,0,0,1,0
12422,0,0,0,3,3
12423,0,0,0,2,0
12426,0,0,0,2,0
12427,0,0,0,2,0
12431,1,3,0,3,0
12432,0,15,1,15,0
12433,1,13,0,13,0
12434,0,0,0,1,0
12438,0,0,0,5,0
12439,1,3,0,3,0
12441,0,0,0,4,4
12444,0,0,0,1,0
12445,0,0,0,3,0
12447,0,0,0,2,0
12448,0,0,0,1,0
12449,1,3,0,3,0
12451,0,0,0,2,0
12453,0,0,0,2,0
12454,0,0,0,10,10
12455,0,0,0,5,5
12457,0,0,0,1,0
12458,0,0,0,2,0
12459,0,0,0,1,0
12460,0,0,0,3,3
12464,0,0,0,1,0
12465,1,4,0,4,0
12467,0,0,0,1,0
12470,1,5,0,5,0
12471,1,4,0,4,0
12472,0,0,0,1,0
12473,0,0,0,5,0
12474,0,0,0,1,0
12476,0,0,0,1,0
12477,0,0,0,5,0
12478,0,0,0,3,0
12479,0,0,0,1,0
12480,1,10,0,10,0
12481,0,0,0,16,16
12482,0,0,0,1,0
12485,0,0,0,1,0
12487,0,0,0,1,0
12489,0,0,0,4,0
12490,0,0,0,1,0
12491,0,0,0,1,0
12499,0,0,0,1,0
12500,0,0,0,1,0
12501,0,0,0,2,0
12503,0,0,0,3,3
12504,0,0,0,7,7
12505,1,5,0,5,0
12507,0,0,0,2,0
12508,0,0,0,2,0
12509,0,0,0,1,0
12511,0,0,0,2,0
12513,0,0,0,5,0
12514,1,3,0,3,0
12515,0,0,0,3,0
12516,0,0,0,3,0
12518,0,0,0,1,0
12520,1,5,0,5,0
12522,0,0,0,4,4
12523,0,0,0,3,0
12524,1,3,0,3,0
12525,1,8,0,8,0
12526,1,4,0,4,0
12528,0,0,0,1,0
12529,0,0,0,3,0
12530,0,0,0,2,0
12531,0,0,0,3,0
12533,0,0,0,1,0
12537,0,0,0,4,4
12540,0,0,0,5,0
12542,0,0,0,2,0
12544,1,4,0,4,0
12547,0,0,0,1,0
12548,0,0,0,1,0
12550,1,9,0,9,0
12551,0,0,0,3,0
12554,1,4,0,4,0
12556,0,0,0,4,0
12557,0,0,0,1,0
12561,0,0,0,1,0
12562,0,0,0,1,0
12565,0,0,0,4,0
12570,0,0,0,1,0
12571,0,0,0,1,0
12572,0,0,0,2,0
12574,0,0,0,2,0
12576,0,0,0,3,0
12579,1,9,0,9,0
12580,0,0,0,2,0
12581,0,0,0,2,0
12583,1,4,0,4,0
12584,0,0,0,3,0
12585,0,0,0,5,0
12587,0,0,0,1,0
12588,0,0,0,2,0
12591,1,3,0,3,0
12592,0,0,0,2,0
12593,1,3,0,3,0
12594,0,0,0,4,0
12595,0,0,0,5,5
12597,0,0,0,3,0
12598,0,0,0,1,0
12600,0,0,0,1,0
12601,0,0,0,3,0
12602,0,0,0,1,0
12603,0,0,0,1,0
12604,0,0,0,1,0
12605,1,4,0,4,0
12606,0,0,0,2,0
12608,0,0,0,2,0
12609,0,0,0,1,0
12614,1,6,0,6,0
12616,0,0,0,1,0
12618,0,0,0,1,0
12619,0,0,0,1,0
12621,0,15,1,15,0
12622,0,0,0,3,0
12624,0,0,0,1,0
12626,0,0,0,5,0
12629,1,5,0,5,0
12630,0,0,0,2,0
12633,0,0,0,1,0
12635,0,0,0,4,0
12636,0,0,0,1,0
12638,1,4,0,4,0
12639,0,0,0,2,0
12640,0,0,0,4,0
12642,0,0,0,1,0
12643,0,0,0,1,0
12648,0,0,0,3,0
12649,0,0,0,8,8
12650,0,0,0,1,0
12651,0,0,0,2,0
12657,0,0,0,4,0
12660,0,0,0,2,0
12662,0,0,0,1,0
12664,1,7,0,7,0
12665,0,0,0,5,0
12666,0,0,0,3,3
12670,1,11,0,11,0
12671,0,0,0,5,0
12672,0,0,0,3,0
12673,0,0,0,1,0
12675,0,0,0,2,0
12677,0,0,0,5,0
12678,0,0,0,1,0
12679,0,0,0,1,0
12680,0,0,0,9,9
12683,1,7,0,7,0
12688,0,0,0,11,11
12690,0,0,0,2,0
12691,0,0,0,3,0
12693,0,0,0,2,0
12694,0,0,0,3,0
12697,1,8,0,8,0
12698,0,0,0,4,0
12699,0,0,0,2,0
12700,0,0,0,3,0
12701,0,0,0,4,0
12706,0,0,0,11,11
12708,0,0,0,3,0
12711,0,0,0,4,4
12712,0,0,0,1,0
12713,1,10,0,10,0
12714,0,0,0,24,24
12715,1,7,0,7,0
12717,0,0,0,1,0
12719,0,0,0,2,0
12720,0,0,0,2,0
12721,0,0,0,4,0
12726,0,0,0,4,0
12727,0,0,0,1,0
12728,0,0,0,4,0
12730,0,0,0,4,0
12733,0,0,0,1,0
12734,0,0,0,3,0
12735,0,0,0,1,0
12737,0,0,0,1,0
12738,0,0,0,1,0
12744,0,0,0,5,0
12745,0,0,0,4,0
12746,0,0,0,4,0
12747,0,0,0,1,0
12750,1,6,0,6,0
12751,0,0,0,10,10
12753,0,0,0,3,0
12756,0,0,0,1,0
12757,0,0,0,1,0
12761,0,0,0,3,0
12762,1,12,0,12,0
12763,0,0,0,1,0
12769,0,0,0,1,0
12770,0,0,0,4,0
12771,0,0,0,1,0
12772,0,0,0,5,5
12773,0,0,0,1,0
12774,0,0,0,4,0
12777,0,0,0,2,0
12779,0,0,0,1,0
12780,0,0,0,1,0
12781,0,0,0,2,0
12782,0,0,0,3,0
12783,0,0,0,7,7
12785,0,0,0,8,8
12786,0,0,0,13,13
12787,0,0,0,8,8
12788,0,0,0,1,0
12789,0,0,0,1,0
12790,0,0,0,2,0
12791,0,0,0,1,0
12792,0,0,0,5,0
12795,0,0,0,4,4
12796,1,7,0,7,0
12797,0,0,0,1,0
12798,0,0,0,2,0
12799,0,0,0,4,0
12801,0,0,0,3,0
12802,0,0,0,16,16
12804,0,0,0,2,0
12806,0,0,0,4,0
12809,1,8,0,8,0
12810,0,0,0,13,13
12811,0,0,0,1,0
12812,1,3,0,3,0
12814,0,46,1,46,0
12817,0,0,0,1,0
12818,0,0,0,5,5
12819,0,0,0,3,0
12822,0,0,0,5,0
12824,1,5,0,5,0
12825,0,0,0,1,0
12826,0,0,0,3,0
12829,0,0,0,2,0
12830,0,0,0,4,4
12832,0,0,0,2,0
12833,1,5,0,5,0
12834,1,5,0,5,0
12841,1,9,0,9,0
12842,0,0,0,2,0
12845,0,0,0,4,0
12846,0,0,0,2,0
12849,0,0,0,1,0
12852,0,0,0,1,0
12855,0,0,0,1,0
12856,0,0,0,1,0
12858,0,0,0,1,0
12860,0,0,0,1,0
12861,0,0,0,1,0
12863,0,0,0,1,0
12864,0,0,0,3,0
12865,0,0,0,2,0
12866,0,0,0,5,0
12867,0,0,0,2,0
12868,0,0,0,7,7
12869,1,4,0,4,0
12870,0,16,1,16,0
12873,0,0,0,1,0
12876,0,0,0,19,19
12879,0,0,0,4,0
12881,0,0,0,5,0
12883,0,0,0,5,0
12888,0,0,0,1,0
12890,0,0,0,3,3
12891,1,7,0,7,0
12892,0,0,0,3,0
12893,0,0,0,1,0
12895,0,0,0,5,5
12896,1,7,0,7,0
12897,0,0,0,3,3
12898,0,0,0,2,0
12899,0,0,0,2,0
12900,0,0,0,5,5
12906,0,0,0,1,0
12908,0,0,0,1,0
12909,0,0,0,1,0
12910,0,0,0,7,7
12911,0,0,0,3,0
12914,0,0,0,2,0
12918,0,0,0,3,0
12919,0,0,0,4,4
12920,0,0,0,12,12
12923,0,0,0,4,0
12924,0,0,0,2,0
12926,0,0,0,1,0
12927,0,0,0,4,0
12932,0,0,0,3,0
12933,0,0,0,1,0
12934,0,0,0,2,0
12936,1,5,0,5,0
12937,0,0,0,2,0
12938,0,0,0,1,0
12940,0,0,0,1,0
12941,0,0,0,2,0
12943,0,0,0,4,4
12946,0,0,0,4,0
12947,0,0,0,4,0
12950,0,0,0,5,5
12951,0,0,0,2,0
12952,0,0,0,2,0
12957,1,9,0,9,0
12960,0,0,0,4,0
12961,0,0,0,3,3
12963,0,0,0,7,7
12964,0,0,0,1,0
12970,0,0,0,3,3
12971,0,0,0,2,0
12972,0,0,0,4,0
12973,0,0,0,1,0
12975,1,3,0,3,0
12976,0,0,0,4,4
12982,1,7,0,7,0
12983,0,0,0,1,0
12984,0,0,0,1,0
12986,0,0,0,2,0
12988,0,0,0,5,5
12990,1,10,0,10,0
12991,0,0,0,1,0
12994,0,0,0,1,0
12995,0,0,0,1,0
12998,1,8,0,8,0
12999,1,4,0,4,0
13000,0,0,0,16,16
13001,0,0,0,5,0
13004,0,0,0,5,5
13005,0,0,0,2,0
13010,0,0,0,5,0
13012,0,0,0,1,0
13015,0,0,0,2,0
13020,0,0,0,3,0
13022,0,0,0,5,0
13025,0,0,0,1,0
13026,0,0,0,5,0
13027,0,0,0,1,0
13030,0,0,0,4,4
13034,0,0,0,1,0
13037,0,0,0,2,0
13038,0,0,0,2,0
13042,0,0,0,3,0
13044,1,10,0,10,0
13045,0,0,0,3,0
13046,0,0,0,10,10
13047,0,0,0,3,0
13049,0,0,0,5,5
13050,0,0,0,4,0
13051,0,0,0,3,0
13053,0,0,0,3,0
13054,0,0,0,3,3
13056,0,0,0,1,0
13057,0,0,0,1,0
13058,0,0,0,4,0
13059,0,0,0,2,0
13060,0,31,1,31,0
13064,1,3,0,3,0
13065,0,0,0,1,0
13066,0,0,0,3,0
13072,0,0,0,5,5
13073,0,0,0,1,0
13074,0,27,1,27,0
13075,0,0,0,15,15
13079,0,0,0,1,0
13080,1,4,0,4,0
13081,0,0,0,5,0
13082,1,3,0,3,0
13083,0,0,0,4,4
13084,0,0,0,5,0
13085,0,0,0,2,0
13087,0,0,0,3,0
13090,1,5,0,5,0
13094,0,0,0,1,0
13095,0,0,0,1,0
13097,0,0,0,3,3
13099,1,6,0,6,0
13103,0,0,0,5,0
13105,0,0,0,2,0
13107,0,0,0,5,5
13108,0,0,0,3,3
13109,0,0,0,1,0
13111,0,0,0,5,5
13112,0,0,0,1,0
13113,0,0,0,1,0
13114,0,0,0,1,0
13117,1,5,0,5,0
13118,0,0,0,18,18
13119,0,0,0,1,0
13120,0,0,0,4,0
13121,0,0,0,3,0
13122,1,13,0,13,0
13123,0,0,0,10,10
13125,0,0,0,1,0
13132,0,0,0,1,0
13133,0,0,0,4,0
13135,0,0,0,4,0
13136,0,0,0,3,3
13137,0,0,0,2,0
13138,0,0,0,1,0
13140,0,0,0,1,0
13141,0,0,0,1,0
13143,0,0,0,3,3
13146,0,0,0,3,0
13147,0,0,0,1,0
13149,0,0,0,4,0
13150,0,0,0,5,0
13152,0,0,0,15,15
13154,0,0,0,2,0
13157,0,0,0,9,9
13158,0,0,0,4,0
13159,0,0,0,2,0
13165,0,0,0,2,0
13166,0,0,0,1,0
13168,0,0,0,6,6
13169,0,0,0,4,0
13171,0,0,0,1,0
13176,0,0,0,5,0
13177,1,9,0,9,0
13179,0,45,1,45,0
13188,0,0,0,3,0
13189,0,0,0,1,0
13190,0,0,0,1,0
13191,0,0,0,1,0
13192,0,0,0,1,0
13194,0,0,0,6,6
13195,0,0,0,9,9
13196,1,4,0,4,0
13197,0,0,0,2,0
13198,1,3,0,3,0
13200,0,21,1,21,0
13201,0,0,0,1,0
13202,1,3,0,3,0
13203,1,8,0,8,0
13206,0,0,0,1,0
13209,0,32,1,32,0
13210,1,4,0,4,0
13211,0,0,0,1,0
13219,0,0,0,2,0
13223,0,0,0,1,0
13225,0,0,0,4,0
13227,0,0,0,5,0
13229,0,0,0,17,17
13230,0,0,0,2,0
13233,0,0,0,1,0
13234,0,0,0,1,0
13238,1,14,0,14,0
13240,0,0,0,20,20
13242,0,0,0,13,13
13243,0,0,0,8,8
13244,0,21,1,21,0
13250,0,0,0,2,0
13252,0,0,0,2,0
13254,1,8,0,8,0
13255,1,4,0,4,0
13257,0,0,0,11,11
13259,0,0,0,4,0
13260,0,0,0,3,0
13263,0,0,0,1,0
13264,1,4,0,4,0
13265,0,0,0,3,0
13266,1,13,0,13,0
13267,0,0,0,1,0
13270,0,0,0,1,0
13273,1,3,0,3,0
13277,0,0,0,3,3
13282,1,4,0,4,0
13283,0,0,0,2,0
13284,0,0,0,2,0
13287,0,0,0,1,0
13290,0,0,0,6,6
13291,0,0,0,5,0
13292,0,0,0,4,0
13295,0,0,0,3,3
13297,0,18,1,18,0
13299,0,0,0,3,0
13304,0,0,0,14,14
13307,0,23,1,23,0
13308,0,0,0,1,0
13309,0,0,0,4,4
13310,0,0,0,3,3
13311,0,0,0,4,4
13313,0,0,0,1,0
13314,0,0,0,1,0
13317,1,3,0,3,0
13325,0,0,0,1,0
13328,0,0,0,3,3
13333,0,0,0,3,3
13334,0,0,0,1,0
13335,1,8,0,8,0
13336,0,0,0,7,7
13337,0,0,0,6,6
13338,1,4,0,4,0
13339,0,0,0,4,0
13340,0,0,0,1,0
13344,0,0,0,10,10
13346,0,0,0,2,0
13347,0,0,0,3,0
13349,0,0,0,1,0
13350,0,0,0,14,14
13351,0,0,0,1,0
13352,0,0,0,2,0
13354,0,0,0,1,0
13355,0,0,0,2,0
13357,0,0,0,1,0
13360,0,0,0,4,0
13363,1,9,0,9,0
13366,0,0,0,5,5
13368,0,0,0,3,3
13369,0,0,0,1,0
13371,0,0,0,2,0
13373,0,0,0,10,10
13374,0,0,0,2,0
13380,0,0,0,1,0
13384,0,0,0,13,13
13386,0,0,0,1,0
13387,0,0,0,1,0
13388,0,0,0,1,0
13389,0,0,0,35,35
13391,0,0,0,2,0
13392,0,0,0,8,8
13393,0,0,0,3,0
13394,0,0,0,9,9
13395,1,5,0,5,0
13396,0,0,0,2,0
13398,0,0,0,5,0
13405,0,0,0,9,9
13406,0,0,0,3,0
13407,0,0,0,2,0
13408,0,0,0,1,0
13409,0,21,1,21,0
13411,0,0,0,5,0
13412,0,0,0,1,0
13413,1,6,0,6,0
13415,0,0,0,4,0
13416,0,0,0,11,11
13418,0,0,0,1,0
13419,0,0,0,1,0
13420,0,0,0,3,3
13421,0,0,0,2,0
13423,0,0,0,1,0
13424,0,0,0,9,9
13425,0,0,0,4,0
13427,0,0,0,1,0
13429,0,0,0,18,18
13431,0,0,0,4,0
13433,0,0,0,3,3
13440,1,5,0,5,0
13441,0,0,0,1,0
